SpotID	CellType
embryo1_Pos13_cell200_z2	Mixed mesenchymal mesoderm
embryo1_Pos13_cell201_z2	Cardiomyocytes
embryo1_Pos13_cell203_z2	Cardiomyocytes
embryo1_Pos13_cell204_z2	Mixed mesenchymal mesoderm
embryo1_Pos13_cell205_z2	Cardiomyocytes
embryo1_Pos13_cell206_z2	Cardiomyocytes
embryo1_Pos13_cell207_z2	Cardiomyocytes
embryo1_Pos13_cell209_z2	Cardiomyocytes
embryo1_Pos13_cell21_z2	Cardiomyocytes
embryo1_Pos13_cell210_z2	Cardiomyocytes
embryo1_Pos13_cell211_z2	Cardiomyocytes
embryo1_Pos13_cell212_z2	Cardiomyocytes
embryo1_Pos13_cell213_z2	Cardiomyocytes
embryo1_Pos13_cell214_z2	Cardiomyocytes
embryo1_Pos13_cell216_z2	Cardiomyocytes
embryo1_Pos13_cell217_z2	Cardiomyocytes
embryo1_Pos13_cell218_z2	Cardiomyocytes
embryo1_Pos13_cell219_z2	Cardiomyocytes
embryo1_Pos13_cell22_z2	Haematoendothelial progenitors
embryo1_Pos13_cell220_z2	Cardiomyocytes
embryo1_Pos13_cell221_z2	Cardiomyocytes
embryo1_Pos13_cell222_z2	Cardiomyocytes
embryo1_Pos13_cell223_z2	Mixed mesenchymal mesoderm
embryo1_Pos13_cell224_z2	Cardiomyocytes
embryo1_Pos13_cell225_z2	Cardiomyocytes
embryo1_Pos13_cell227_z2	Cardiomyocytes
embryo1_Pos13_cell228_z2	Cardiomyocytes
embryo1_Pos13_cell229_z2	Cardiomyocytes
embryo1_Pos13_cell230_z2	Cardiomyocytes
embryo1_Pos13_cell231_z2	Surface ectoderm
embryo1_Pos13_cell232_z2	Cardiomyocytes
embryo1_Pos13_cell233_z2	Cardiomyocytes
embryo1_Pos13_cell234_z2	Mixed mesenchymal mesoderm
embryo1_Pos13_cell235_z2	Cardiomyocytes
embryo1_Pos13_cell237_z2	Cardiomyocytes
embryo1_Pos13_cell238_z2	Cardiomyocytes
embryo1_Pos13_cell240_z2	Cardiomyocytes
embryo1_Pos13_cell242_z2	Cardiomyocytes
embryo1_Pos13_cell244_z2	Cardiomyocytes
embryo1_Pos13_cell245_z2	Cardiomyocytes
embryo1_Pos13_cell246_z2	Mixed mesenchymal mesoderm
embryo1_Pos13_cell247_z2	Cardiomyocytes
embryo1_Pos13_cell249_z2	Cardiomyocytes
embryo1_Pos13_cell250_z2	Cardiomyocytes
embryo1_Pos13_cell251_z2	Surface ectoderm
embryo1_Pos13_cell252_z2	Cardiomyocytes
embryo1_Pos13_cell253_z2	Cardiomyocytes
embryo1_Pos13_cell254_z2	Endothelium
embryo1_Pos13_cell255_z2	Endothelium
embryo1_Pos13_cell256_z2	Endothelium
embryo1_Pos13_cell257_z2	Endothelium
embryo1_Pos13_cell258_z2	Cardiomyocytes
embryo1_Pos13_cell259_z2	Endothelium
embryo1_Pos13_cell26_z2	Cardiomyocytes
embryo1_Pos13_cell260_z2	Surface ectoderm
embryo1_Pos13_cell261_z2	Cardiomyocytes
embryo1_Pos13_cell262_z2	Cardiomyocytes
embryo1_Pos13_cell263_z2	Cardiomyocytes
embryo1_Pos13_cell264_z2	Endothelium
embryo1_Pos13_cell265_z2	Cardiomyocytes
embryo1_Pos13_cell267_z2	Endothelium
embryo1_Pos13_cell268_z2	Endothelium
embryo1_Pos13_cell269_z2	Endothelium
embryo1_Pos13_cell27_z2	Endothelium
embryo1_Pos13_cell270_z2	Endothelium
embryo1_Pos13_cell271_z2	Endothelium
embryo1_Pos13_cell272_z2	Cardiomyocytes
embryo1_Pos13_cell273_z2	Haematoendothelial progenitors
embryo1_Pos13_cell274_z2	Cardiomyocytes
embryo1_Pos13_cell275_z2	Cardiomyocytes
embryo1_Pos13_cell276_z2	Endothelium
embryo1_Pos13_cell277_z2	Mixed mesenchymal mesoderm
embryo1_Pos13_cell278_z2	Endothelium
embryo1_Pos13_cell279_z2	Endothelium
embryo1_Pos13_cell28_z2	Haematoendothelial progenitors
embryo1_Pos13_cell280_z2	Endothelium
embryo1_Pos13_cell281_z2	Endothelium
embryo1_Pos13_cell283_z2	Endothelium
embryo1_Pos13_cell284_z2	Cardiomyocytes
embryo1_Pos13_cell286_z2	Endothelium
embryo1_Pos13_cell287_z2	Endothelium
embryo1_Pos13_cell289_z2	Endothelium
embryo1_Pos13_cell29_z2	Erythroid
embryo1_Pos13_cell291_z2	Endothelium
embryo1_Pos13_cell293_z2	Endothelium
embryo1_Pos13_cell296_z2	Endothelium
embryo1_Pos13_cell298_z2	Cardiomyocytes
embryo1_Pos13_cell299_z2	Cardiomyocytes
embryo1_Pos13_cell300_z2	Endothelium
embryo1_Pos13_cell301_z2	Endothelium
embryo1_Pos13_cell303_z2	Cardiomyocytes
embryo1_Pos13_cell304_z2	Cardiomyocytes
embryo1_Pos13_cell305_z2	Haematoendothelial progenitors
embryo1_Pos13_cell306_z2	Haematoendothelial progenitors
embryo1_Pos13_cell307_z2	Endothelium
embryo1_Pos13_cell308_z2	Erythroid
embryo1_Pos13_cell311_z2	Endothelium
embryo1_Pos13_cell312_z2	Cardiomyocytes
embryo1_Pos13_cell315_z2	Endothelium
embryo1_Pos13_cell316_z2	Erythroid
embryo1_Pos13_cell317_z2	Cardiomyocytes
embryo1_Pos13_cell319_z2	Endothelium
embryo1_Pos13_cell32_z2	Cardiomyocytes
embryo1_Pos13_cell320_z2	Endothelium
embryo1_Pos13_cell322_z2	Endothelium
embryo1_Pos13_cell323_z2	Cardiomyocytes
embryo1_Pos13_cell325_z2	Endothelium
embryo1_Pos13_cell326_z2	Cardiomyocytes
embryo1_Pos13_cell327_z2	Endothelium
embryo1_Pos13_cell329_z2	Endothelium
embryo1_Pos13_cell331_z2	Haematoendothelial progenitors
embryo1_Pos13_cell332_z2	Endothelium
embryo1_Pos13_cell333_z2	Endothelium
embryo1_Pos13_cell335_z2	Cardiomyocytes
embryo1_Pos13_cell336_z2	Haematoendothelial progenitors
embryo1_Pos13_cell34_z2	Endothelium
embryo1_Pos13_cell35_z2	Cardiomyocytes
embryo1_Pos13_cell36_z2	Cardiomyocytes
embryo1_Pos13_cell37_z2	Cardiomyocytes
embryo1_Pos13_cell38_z2	Blood progenitors
embryo1_Pos13_cell39_z2	Endothelium
embryo1_Pos13_cell41_z2	Endothelium
embryo1_Pos13_cell43_z2	Erythroid
embryo1_Pos13_cell45_z2	Haematoendothelial progenitors
embryo1_Pos13_cell47_z2	Cardiomyocytes
embryo1_Pos13_cell48_z2	Cardiomyocytes
embryo1_Pos13_cell50_z2	Endothelium
embryo1_Pos13_cell51_z2	Cardiomyocytes
embryo1_Pos13_cell53_z2	Cardiomyocytes
embryo1_Pos13_cell54_z2	Cardiomyocytes
embryo1_Pos13_cell55_z2	Cardiomyocytes
embryo1_Pos13_cell57_z2	Erythroid
embryo1_Pos13_cell58_z2	Erythroid
embryo1_Pos13_cell59_z2	Cardiomyocytes
embryo1_Pos13_cell60_z2	Erythroid
embryo1_Pos13_cell63_z2	Cardiomyocytes
embryo1_Pos13_cell65_z2	Erythroid
embryo1_Pos13_cell67_z2	Cardiomyocytes
embryo1_Pos13_cell68_z2	Erythroid
embryo1_Pos13_cell69_z2	Erythroid
embryo1_Pos13_cell7_z2	Endothelium
embryo1_Pos13_cell71_z2	Endothelium
embryo1_Pos13_cell72_z2	Cardiomyocytes
embryo1_Pos13_cell73_z2	Cardiomyocytes
embryo1_Pos13_cell75_z2	Erythroid
embryo1_Pos13_cell77_z2	Endothelium
embryo1_Pos13_cell79_z2	Cardiomyocytes
embryo1_Pos13_cell80_z2	Cardiomyocytes
embryo1_Pos13_cell81_z2	Cardiomyocytes
embryo1_Pos13_cell84_z2	Endothelium
embryo1_Pos13_cell87_z2	Erythroid
embryo1_Pos13_cell88_z2	Haematoendothelial progenitors
embryo1_Pos13_cell90_z2	Cardiomyocytes
embryo1_Pos13_cell91_z2	Endothelium
embryo1_Pos13_cell93_z2	Endothelium
embryo1_Pos13_cell95_z2	Endothelium
embryo1_Pos13_cell96_z2	Cardiomyocytes
embryo1_Pos13_cell97_z2	Endothelium
embryo1_Pos13_cell98_z2	Erythroid
embryo1_Pos13_cell99_z2	Endothelium
embryo1_Pos14_cell1_z2	Cardiomyocytes
embryo1_Pos14_cell100_z2	Cardiomyocytes
embryo1_Pos14_cell102_z2	Cardiomyocytes
embryo1_Pos14_cell103_z2	Cardiomyocytes
embryo1_Pos14_cell104_z2	Cardiomyocytes
embryo1_Pos14_cell105_z2	Cardiomyocytes
embryo1_Pos14_cell106_z2	Cardiomyocytes
embryo1_Pos14_cell107_z2	Cardiomyocytes
embryo1_Pos14_cell109_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell11_z2	Endothelium
embryo1_Pos14_cell113_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell114_z2	Cardiomyocytes
embryo1_Pos14_cell116_z2	Surface ectoderm
embryo1_Pos14_cell117_z2	Cardiomyocytes
embryo1_Pos14_cell119_z2	Surface ectoderm
embryo1_Pos14_cell12_z2	Endothelium
embryo1_Pos14_cell120_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell121_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell122_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell123_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell124_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell125_z2	Surface ectoderm
embryo1_Pos14_cell126_z2	Surface ectoderm
embryo1_Pos14_cell127_z2	Surface ectoderm
embryo1_Pos14_cell128_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell129_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell131_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell133_z2	Surface ectoderm
embryo1_Pos14_cell134_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell135_z2	Allantois
embryo1_Pos14_cell136_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell137_z2	Surface ectoderm
embryo1_Pos14_cell138_z2	Splanchnic mesoderm
embryo1_Pos14_cell139_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell14_z2	Cardiomyocytes
embryo1_Pos14_cell141_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell143_z2	Surface ectoderm
embryo1_Pos14_cell144_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell145_z2	Surface ectoderm
embryo1_Pos14_cell147_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell148_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell149_z2	Surface ectoderm
embryo1_Pos14_cell15_z2	Endothelium
embryo1_Pos14_cell150_z2	Surface ectoderm
embryo1_Pos14_cell151_z2	Gut tube
embryo1_Pos14_cell153_z2	Surface ectoderm
embryo1_Pos14_cell154_z2	Surface ectoderm
embryo1_Pos14_cell155_z2	Surface ectoderm
embryo1_Pos14_cell158_z2	Gut tube
embryo1_Pos14_cell159_z2	Surface ectoderm
embryo1_Pos14_cell160_z2	Surface ectoderm
embryo1_Pos14_cell161_z2	Surface ectoderm
embryo1_Pos14_cell162_z2	Intermediate mesoderm
embryo1_Pos14_cell163_z2	Surface ectoderm
embryo1_Pos14_cell164_z2	Surface ectoderm
embryo1_Pos14_cell166_z2	Surface ectoderm
embryo1_Pos14_cell167_z2	Spinal cord
embryo1_Pos14_cell168_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell169_z2	Surface ectoderm
embryo1_Pos14_cell17_z2	Haematoendothelial progenitors
embryo1_Pos14_cell170_z2	Surface ectoderm
embryo1_Pos14_cell171_z2	Surface ectoderm
embryo1_Pos14_cell172_z2	Intermediate mesoderm
embryo1_Pos14_cell173_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell174_z2	Surface ectoderm
embryo1_Pos14_cell175_z2	Surface ectoderm
embryo1_Pos14_cell176_z2	Lateral plate mesoderm
embryo1_Pos14_cell177_z2	Surface ectoderm
embryo1_Pos14_cell178_z2	Surface ectoderm
embryo1_Pos14_cell179_z2	Surface ectoderm
embryo1_Pos14_cell18_z2	Endothelium
embryo1_Pos14_cell180_z2	Surface ectoderm
embryo1_Pos14_cell181_z2	Intermediate mesoderm
embryo1_Pos14_cell182_z2	Lateral plate mesoderm
embryo1_Pos14_cell183_z2	Lateral plate mesoderm
embryo1_Pos14_cell184_z2	Surface ectoderm
embryo1_Pos14_cell185_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell186_z2	Lateral plate mesoderm
embryo1_Pos14_cell187_z2	Lateral plate mesoderm
embryo1_Pos14_cell188_z2	Haematoendothelial progenitors
embryo1_Pos14_cell189_z2	Surface ectoderm
embryo1_Pos14_cell19_z2	Blood progenitors
embryo1_Pos14_cell190_z2	Surface ectoderm
embryo1_Pos14_cell191_z2	Surface ectoderm
embryo1_Pos14_cell192_z2	Haematoendothelial progenitors
embryo1_Pos14_cell193_z2	Surface ectoderm
embryo1_Pos14_cell194_z2	Haematoendothelial progenitors
embryo1_Pos14_cell195_z2	Surface ectoderm
embryo1_Pos14_cell196_z2	Gut tube
embryo1_Pos14_cell197_z2	Intermediate mesoderm
embryo1_Pos14_cell198_z2	Intermediate mesoderm
embryo1_Pos14_cell199_z2	Lateral plate mesoderm
embryo1_Pos14_cell2_z2	Endothelium
embryo1_Pos14_cell20_z2	Endothelium
embryo1_Pos14_cell200_z2	Lateral plate mesoderm
embryo1_Pos14_cell201_z2	Haematoendothelial progenitors
embryo1_Pos14_cell202_z2	Lateral plate mesoderm
embryo1_Pos14_cell203_z2	Surface ectoderm
embryo1_Pos14_cell204_z2	Surface ectoderm
embryo1_Pos14_cell205_z2	Surface ectoderm
embryo1_Pos14_cell206_z2	Endothelium
embryo1_Pos14_cell207_z2	Intermediate mesoderm
embryo1_Pos14_cell208_z2	Lateral plate mesoderm
embryo1_Pos14_cell209_z2	Intermediate mesoderm
embryo1_Pos14_cell21_z2	Endothelium
embryo1_Pos14_cell210_z2	Allantois
embryo1_Pos14_cell211_z2	Surface ectoderm
embryo1_Pos14_cell212_z2	Allantois
embryo1_Pos14_cell213_z2	Haematoendothelial progenitors
embryo1_Pos14_cell214_z2	Lateral plate mesoderm
embryo1_Pos14_cell215_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell216_z2	Surface ectoderm
embryo1_Pos14_cell217_z2	Lateral plate mesoderm
embryo1_Pos14_cell219_z2	Lateral plate mesoderm
embryo1_Pos14_cell22_z2	Endothelium
embryo1_Pos14_cell220_z2	Surface ectoderm
embryo1_Pos14_cell221_z2	Lateral plate mesoderm
embryo1_Pos14_cell222_z2	Surface ectoderm
embryo1_Pos14_cell223_z2	Lateral plate mesoderm
embryo1_Pos14_cell224_z2	Haematoendothelial progenitors
embryo1_Pos14_cell225_z2	Intermediate mesoderm
embryo1_Pos14_cell226_z2	Lateral plate mesoderm
embryo1_Pos14_cell23_z2	Cardiomyocytes
embryo1_Pos14_cell24_z2	Endothelium
embryo1_Pos14_cell25_z2	Endothelium
embryo1_Pos14_cell26_z2	Cardiomyocytes
embryo1_Pos14_cell28_z2	Endothelium
embryo1_Pos14_cell29_z2	Endothelium
embryo1_Pos14_cell3_z2	Endothelium
embryo1_Pos14_cell31_z2	Cardiomyocytes
embryo1_Pos14_cell34_z2	Haematoendothelial progenitors
embryo1_Pos14_cell35_z2	Endothelium
embryo1_Pos14_cell36_z2	Endothelium
embryo1_Pos14_cell37_z2	Endothelium
embryo1_Pos14_cell38_z2	Endothelium
embryo1_Pos14_cell39_z2	Endothelium
embryo1_Pos14_cell40_z2	Endothelium
embryo1_Pos14_cell42_z2	Cardiomyocytes
embryo1_Pos14_cell44_z2	Surface ectoderm
embryo1_Pos14_cell45_z2	Endothelium
embryo1_Pos14_cell46_z2	Cardiomyocytes
embryo1_Pos14_cell50_z2	Endothelium
embryo1_Pos14_cell51_z2	Cardiomyocytes
embryo1_Pos14_cell52_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell56_z2	Cardiomyocytes
embryo1_Pos14_cell58_z2	Surface ectoderm
embryo1_Pos14_cell59_z2	Cardiomyocytes
embryo1_Pos14_cell60_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell61_z2	Cardiomyocytes
embryo1_Pos14_cell62_z2	Cardiomyocytes
embryo1_Pos14_cell63_z2	Cardiomyocytes
embryo1_Pos14_cell64_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell65_z2	Cardiomyocytes
embryo1_Pos14_cell66_z2	Cardiomyocytes
embryo1_Pos14_cell67_z2	Cardiomyocytes
embryo1_Pos14_cell68_z2	Cardiomyocytes
embryo1_Pos14_cell69_z2	Cardiomyocytes
embryo1_Pos14_cell7_z2	Haematoendothelial progenitors
embryo1_Pos14_cell70_z2	Surface ectoderm
embryo1_Pos14_cell71_z2	Surface ectoderm
embryo1_Pos14_cell72_z2	Cardiomyocytes
embryo1_Pos14_cell73_z2	Cardiomyocytes
embryo1_Pos14_cell74_z2	Surface ectoderm
embryo1_Pos14_cell75_z2	Cardiomyocytes
embryo1_Pos14_cell76_z2	Cardiomyocytes
embryo1_Pos14_cell77_z2	Cardiomyocytes
embryo1_Pos14_cell78_z2	Cardiomyocytes
embryo1_Pos14_cell79_z2	Cardiomyocytes
embryo1_Pos14_cell8_z2	Endothelium
embryo1_Pos14_cell80_z2	Cardiomyocytes
embryo1_Pos14_cell81_z2	Cardiomyocytes
embryo1_Pos14_cell82_z2	Cardiomyocytes
embryo1_Pos14_cell83_z2	Cardiomyocytes
embryo1_Pos14_cell84_z2	Cardiomyocytes
embryo1_Pos14_cell85_z2	Cardiomyocytes
embryo1_Pos14_cell86_z2	Cardiomyocytes
embryo1_Pos14_cell87_z2	Cardiomyocytes
embryo1_Pos14_cell88_z2	Cardiomyocytes
embryo1_Pos14_cell89_z2	Surface ectoderm
embryo1_Pos14_cell90_z2	Lateral plate mesoderm
embryo1_Pos14_cell91_z2	Cardiomyocytes
embryo1_Pos14_cell92_z2	Cardiomyocytes
embryo1_Pos14_cell93_z2	Cardiomyocytes
embryo1_Pos14_cell94_z2	Cardiomyocytes
embryo1_Pos14_cell95_z2	Mixed mesenchymal mesoderm
embryo1_Pos14_cell96_z2	Cardiomyocytes
embryo1_Pos14_cell97_z2	Cardiomyocytes
embryo1_Pos14_cell98_z2	Cardiomyocytes
embryo1_Pos14_cell99_z2	Cardiomyocytes
embryo1_Pos15_cell10_z2	Intermediate mesoderm
embryo1_Pos15_cell100_z2	Lateral plate mesoderm
embryo1_Pos15_cell101_z2	Surface ectoderm
embryo1_Pos15_cell102_z2	Lateral plate mesoderm
embryo1_Pos15_cell103_z2	Intermediate mesoderm
embryo1_Pos15_cell104_z2	Lateral plate mesoderm
embryo1_Pos15_cell105_z2	Lateral plate mesoderm
embryo1_Pos15_cell106_z2	Surface ectoderm
embryo1_Pos15_cell107_z2	Intermediate mesoderm
embryo1_Pos15_cell108_z2	Surface ectoderm
embryo1_Pos15_cell109_z2	Lateral plate mesoderm
embryo1_Pos15_cell11_z2	Haematoendothelial progenitors
embryo1_Pos15_cell110_z2	Intermediate mesoderm
embryo1_Pos15_cell111_z2	Lateral plate mesoderm
embryo1_Pos15_cell112_z2	Surface ectoderm
embryo1_Pos15_cell113_z2	Surface ectoderm
embryo1_Pos15_cell114_z2	Surface ectoderm
embryo1_Pos15_cell115_z2	Lateral plate mesoderm
embryo1_Pos15_cell116_z2	Lateral plate mesoderm
embryo1_Pos15_cell117_z2	Lateral plate mesoderm
embryo1_Pos15_cell118_z2	Lateral plate mesoderm
embryo1_Pos15_cell119_z2	Lateral plate mesoderm
embryo1_Pos15_cell12_z2	Endothelium
embryo1_Pos15_cell120_z2	Surface ectoderm
embryo1_Pos15_cell121_z2	Haematoendothelial progenitors
embryo1_Pos15_cell122_z2	Intermediate mesoderm
embryo1_Pos15_cell123_z2	Surface ectoderm
embryo1_Pos15_cell124_z2	Intermediate mesoderm
embryo1_Pos15_cell125_z2	Lateral plate mesoderm
embryo1_Pos15_cell126_z2	Intermediate mesoderm
embryo1_Pos15_cell127_z2	Intermediate mesoderm
embryo1_Pos15_cell128_z2	Intermediate mesoderm
embryo1_Pos15_cell129_z2	Intermediate mesoderm
embryo1_Pos15_cell13_z2	Lateral plate mesoderm
embryo1_Pos15_cell130_z2	Lateral plate mesoderm
embryo1_Pos15_cell131_z2	Haematoendothelial progenitors
embryo1_Pos15_cell132_z2	Haematoendothelial progenitors
embryo1_Pos15_cell133_z2	Lateral plate mesoderm
embryo1_Pos15_cell134_z2	Lateral plate mesoderm
embryo1_Pos15_cell135_z2	Intermediate mesoderm
embryo1_Pos15_cell136_z2	Surface ectoderm
embryo1_Pos15_cell137_z2	Intermediate mesoderm
embryo1_Pos15_cell138_z2	Intermediate mesoderm
embryo1_Pos15_cell139_z2	Lateral plate mesoderm
embryo1_Pos15_cell14_z2	Lateral plate mesoderm
embryo1_Pos15_cell140_z2	Lateral plate mesoderm
embryo1_Pos15_cell141_z2	Haematoendothelial progenitors
embryo1_Pos15_cell142_z2	Intermediate mesoderm
embryo1_Pos15_cell143_z2	Lateral plate mesoderm
embryo1_Pos15_cell144_z2	Intermediate mesoderm
embryo1_Pos15_cell146_z2	Lateral plate mesoderm
embryo1_Pos15_cell147_z2	Lateral plate mesoderm
embryo1_Pos15_cell148_z2	Lateral plate mesoderm
embryo1_Pos15_cell149_z2	Lateral plate mesoderm
embryo1_Pos15_cell15_z2	Lateral plate mesoderm
embryo1_Pos15_cell150_z2	Lateral plate mesoderm
embryo1_Pos15_cell151_z2	Haematoendothelial progenitors
embryo1_Pos15_cell152_z2	Lateral plate mesoderm
embryo1_Pos15_cell153_z2	Lateral plate mesoderm
embryo1_Pos15_cell154_z2	Lateral plate mesoderm
embryo1_Pos15_cell155_z2	Lateral plate mesoderm
embryo1_Pos15_cell156_z2	Lateral plate mesoderm
embryo1_Pos15_cell157_z2	Intermediate mesoderm
embryo1_Pos15_cell158_z2	Haematoendothelial progenitors
embryo1_Pos15_cell159_z2	Lateral plate mesoderm
embryo1_Pos15_cell16_z2	Intermediate mesoderm
embryo1_Pos15_cell160_z2	Lateral plate mesoderm
embryo1_Pos15_cell161_z2	Lateral plate mesoderm
embryo1_Pos15_cell162_z2	Lateral plate mesoderm
embryo1_Pos15_cell163_z2	Lateral plate mesoderm
embryo1_Pos15_cell164_z2	Intermediate mesoderm
embryo1_Pos15_cell165_z2	Lateral plate mesoderm
embryo1_Pos15_cell166_z2	Lateral plate mesoderm
embryo1_Pos15_cell167_z2	Lateral plate mesoderm
embryo1_Pos15_cell168_z2	Lateral plate mesoderm
embryo1_Pos15_cell169_z2	Lateral plate mesoderm
embryo1_Pos15_cell17_z2	Mixed mesenchymal mesoderm
embryo1_Pos15_cell170_z2	Lateral plate mesoderm
embryo1_Pos15_cell171_z2	Lateral plate mesoderm
embryo1_Pos15_cell172_z2	Intermediate mesoderm
embryo1_Pos15_cell173_z2	Intermediate mesoderm
embryo1_Pos15_cell174_z2	Lateral plate mesoderm
embryo1_Pos15_cell175_z2	Lateral plate mesoderm
embryo1_Pos15_cell176_z2	Intermediate mesoderm
embryo1_Pos15_cell177_z2	Intermediate mesoderm
embryo1_Pos15_cell178_z2	Intermediate mesoderm
embryo1_Pos15_cell179_z2	Lateral plate mesoderm
embryo1_Pos15_cell18_z2	Mixed mesenchymal mesoderm
embryo1_Pos15_cell180_z2	Lateral plate mesoderm
embryo1_Pos15_cell181_z2	Lateral plate mesoderm
embryo1_Pos15_cell182_z2	Lateral plate mesoderm
embryo1_Pos15_cell183_z2	Intermediate mesoderm
embryo1_Pos15_cell184_z2	Intermediate mesoderm
embryo1_Pos15_cell185_z2	Lateral plate mesoderm
embryo1_Pos15_cell186_z2	Intermediate mesoderm
embryo1_Pos15_cell187_z2	Mixed mesenchymal mesoderm
embryo1_Pos15_cell188_z2	Intermediate mesoderm
embryo1_Pos15_cell189_z2	Haematoendothelial progenitors
embryo1_Pos15_cell19_z2	Intermediate mesoderm
embryo1_Pos15_cell190_z2	Haematoendothelial progenitors
embryo1_Pos15_cell191_z2	Lateral plate mesoderm
embryo1_Pos15_cell192_z2	Lateral plate mesoderm
embryo1_Pos15_cell193_z2	Lateral plate mesoderm
embryo1_Pos15_cell194_z2	Lateral plate mesoderm
embryo1_Pos15_cell195_z2	Lateral plate mesoderm
embryo1_Pos15_cell196_z2	Lateral plate mesoderm
embryo1_Pos15_cell197_z2	Intermediate mesoderm
embryo1_Pos15_cell198_z2	Lateral plate mesoderm
embryo1_Pos15_cell199_z2	Intermediate mesoderm
embryo1_Pos15_cell2_z2	Surface ectoderm
embryo1_Pos15_cell20_z2	Intermediate mesoderm
embryo1_Pos15_cell200_z2	Intermediate mesoderm
embryo1_Pos15_cell201_z2	Lateral plate mesoderm
embryo1_Pos15_cell202_z2	Lateral plate mesoderm
embryo1_Pos15_cell204_z2	Lateral plate mesoderm
embryo1_Pos15_cell205_z2	Lateral plate mesoderm
embryo1_Pos15_cell206_z2	Lateral plate mesoderm
embryo1_Pos15_cell207_z2	Lateral plate mesoderm
embryo1_Pos15_cell208_z2	Intermediate mesoderm
embryo1_Pos15_cell209_z2	Intermediate mesoderm
embryo1_Pos15_cell21_z2	Haematoendothelial progenitors
embryo1_Pos15_cell210_z2	Intermediate mesoderm
embryo1_Pos15_cell211_z2	Intermediate mesoderm
embryo1_Pos15_cell212_z2	Intermediate mesoderm
embryo1_Pos15_cell213_z2	Intermediate mesoderm
embryo1_Pos15_cell214_z2	Lateral plate mesoderm
embryo1_Pos15_cell215_z2	Lateral plate mesoderm
embryo1_Pos15_cell216_z2	Intermediate mesoderm
embryo1_Pos15_cell217_z2	Lateral plate mesoderm
embryo1_Pos15_cell218_z2	Lateral plate mesoderm
embryo1_Pos15_cell219_z2	Lateral plate mesoderm
embryo1_Pos15_cell22_z2	Intermediate mesoderm
embryo1_Pos15_cell220_z2	Lateral plate mesoderm
embryo1_Pos15_cell221_z2	Intermediate mesoderm
embryo1_Pos15_cell222_z2	Lateral plate mesoderm
embryo1_Pos15_cell223_z2	Lateral plate mesoderm
embryo1_Pos15_cell224_z2	Lateral plate mesoderm
embryo1_Pos15_cell225_z2	Lateral plate mesoderm
embryo1_Pos15_cell226_z2	Intermediate mesoderm
embryo1_Pos15_cell227_z2	Intermediate mesoderm
embryo1_Pos15_cell228_z2	Intermediate mesoderm
embryo1_Pos15_cell229_z2	Lateral plate mesoderm
embryo1_Pos15_cell23_z2	Surface ectoderm
embryo1_Pos15_cell230_z2	Lateral plate mesoderm
embryo1_Pos15_cell231_z2	Intermediate mesoderm
embryo1_Pos15_cell232_z2	Lateral plate mesoderm
embryo1_Pos15_cell233_z2	Intermediate mesoderm
embryo1_Pos15_cell234_z2	Intermediate mesoderm
embryo1_Pos15_cell235_z2	Lateral plate mesoderm
embryo1_Pos15_cell236_z2	Lateral plate mesoderm
embryo1_Pos15_cell237_z2	Lateral plate mesoderm
embryo1_Pos15_cell238_z2	Lateral plate mesoderm
embryo1_Pos15_cell24_z2	Intermediate mesoderm
embryo1_Pos15_cell240_z2	Intermediate mesoderm
embryo1_Pos15_cell241_z2	Lateral plate mesoderm
embryo1_Pos15_cell242_z2	Lateral plate mesoderm
embryo1_Pos15_cell243_z2	Intermediate mesoderm
embryo1_Pos15_cell244_z2	Lateral plate mesoderm
embryo1_Pos15_cell245_z2	Lateral plate mesoderm
embryo1_Pos15_cell246_z2	Intermediate mesoderm
embryo1_Pos15_cell247_z2	Lateral plate mesoderm
embryo1_Pos15_cell248_z2	Lateral plate mesoderm
embryo1_Pos15_cell25_z2	Surface ectoderm
embryo1_Pos15_cell250_z2	Lateral plate mesoderm
embryo1_Pos15_cell251_z2	Intermediate mesoderm
